IndicatorCode,Indicator,ValueType,ParentLocationCode,ParentLocation,Location type,SpatialDimValueCode,Location,Period type,Period,IsLatestYear,Dim1 type,Dim1,Dim1ValueCode,Dim2 type,Dim2,Dim2ValueCode,Dim3 type,Dim3,Dim3ValueCode,DataSourceDimValueCode,DataSource,FactValueNumericPrefix,FactValueNumeric,FactValueUoM,FactValueNumericLowPrefix,FactValueNumericLow,FactValueNumericHighPrefix,FactValueNumericHigh,Value,FactValueTranslationID,FactComments,Language,DateModified
WSH_WATER_SAFELY_MANAGED,Population using safely managed drinking-water services (%),text,AFR,Africa,Country,DZA,Algeria,Year,2019,false,Residence Area Type,Total,RESIDENCEAREATYPE_TOTL,,,,,,,,,,73.95,,,,,,74,,,EN,2023-07-10T00:00:00.000Z
WSH_WATER_SAFELY_MANAGED,Population using safely managed drinking-water services (%),text,SEAR,South-East Asia,Country,BTN,Bhutan,Year,2019,false,Residence Area Type,rural,RESIDENCEAREATYPE_RUR,,,,,,,,,,73.65,,,,,,74,,,EN,2023-07-10T00:00:00.000Z
WSH_WATER_SAFELY_MANAGED,Population using safely managed drinking-water services (%),text,EUR,Europe,Country,KGZ,Kyrgyzstan,Year,2019,false,Residence Area Type,Total,RESIDENCEAREATYPE_TOTL,,,,,,,,,,74.12,,,,,,74,,,EN,2023-07-10T00:00:00.000Z
WSH_WATER_SAFELY_MANAGED,Population using safely managed drinking-water services (%),text,EMR,Eastern Mediterranean,Country,MAR,Morocco,Year,2019,false,Residence Area Type,Total,RESIDENCEAREATYPE_TOTL,,,,,,,,,,73.58,,,,,,74,,,EN,2023-07-10T00:00:00.000Z
WSH_WATER_SAFELY_MANAGED,Population using safely managed drinking-water services (%),text,EUR,Europe,Country,MKD,The former Yugoslav Republic of Macedonia,Year,2019,false,Residence Area Type,rural,RESIDENCEAREATYPE_RUR,,,,,,,,,,74.39,,,,,,74,,,EN,2023-07-10T00:00:00.000Z
WSH_WATER_SAFELY_MANAGED,Population using safely managed drinking-water services (%),text,EUR,Europe,Country,MDA,Republic of Moldova,Year,2019,false,Residence Area Type,Total,RESIDENCEAREATYPE_TOTL,,,,,,,,,,74.14,,,,,,74,,,EN,2023-07-10T00:00:00.000Z
WSH_WATER_SAFELY_MANAGED,Population using safely managed drinking-water services (%),text,AMR,Americas,Country,ECU,Ecuador,Year,2019,false,Residence Area Type,Urban,RESIDENCEAREATYPE_URB,,,,,,,,,,74.65,,,,,,75,,,EN,2023-07-10T00:00:00.000Z
WSH_WATER_SAFELY_MANAGED,Population using safely managed drinking-water services (%),text,EMR,Eastern Mediterranean,Country,PSE,Occupied Palestinian territory,Year,2019,false,Residence Area Type,rural,RESIDENCEAREATYPE_RUR,,,,,,,,,,75.23,,,,,,75,,,EN,2023-07-10T00:00:00.000Z
WSH_WATER_SAFELY_MANAGED,Population using safely managed drinking-water services (%),text,EUR,Europe,Country,SRB,Serbia,Year,2019,false,Residence Area Type,Total,RESIDENCEAREATYPE_TOTL,,,,,,,,,,74.97,,,,,,75,,,EN,2023-07-10T00:00:00.000Z
WSH_WATER_SAFELY_MANAGED,Population using safely managed drinking-water services (%),text,EMR,Eastern Mediterranean,Country,TUN,Tunisia,Year,2019,false,Residence Area Type,Total,RESIDENCEAREATYPE_TOTL,,,,,,,,,,74.63,,,,,,75,,,EN,2023-07-10T00:00:00.000Z
WSH_WATER_SAFELY_MANAGED,Population using safely managed drinking-water services (%),text,WPR,Western Pacific,Country,VNM,Viet Nam,Year,2019,false,Residence Area Type,Urban,RESIDENCEAREATYPE_URB,,,,,,,,,,75.45,,,,,,75,,,EN,2023-07-10T00:00:00.000Z
WSH_WATER_SAFELY_MANAGED,Population using safely managed drinking-water services (%),text,AFR,Africa,Country,DZA,Algeria,Year,2019,false,Residence Area Type,Urban,RESIDENCEAREATYPE_URB,,,,,,,,,,75.95,,,,,,76,,,EN,2023-07-10T00:00:00.000Z
WSH_WATER_SAFELY_MANAGED,Population using safely managed drinking-water services (%),text,EUR,Europe,Country,RUS,Russian Federation,Year,2019,false,Residence Area Type,Total,RESIDENCEAREATYPE_TOTL,,,,,,,,,,75.95,,,,,,76,,,EN,2023-07-10T00:00:00.000Z
WSH_WATER_SAFELY_MANAGED,Population using safely managed drinking-water services (%),text,EUR,Europe,Country,AZE,Azerbaijan,Year,2019,false,Residence Area Type,rural,RESIDENCEAREATYPE_RUR,,,,,,,,,,77.48,,,,,,77,,,EN,2023-07-10T00:00:00.000Z
WSH_WATER_SAFELY_MANAGED,Population using safely managed drinking-water services (%),text,SEAR,South-East Asia,Country,PRK,Democratic People's Republic of Korea,Year,2019,false,Residence Area Type,Urban,RESIDENCEAREATYPE_URB,,,,,,,,,,76.96,,,,,,77,,,EN,2023-07-10T00:00:00.000Z
WSH_WATER_SAFELY_MANAGED,Population using safely managed drinking-water services (%),text,AFR,Africa,Country,SWZ,Eswatini,Year,2019,false,Residence Area Type,Urban,RESIDENCEAREATYPE_URB,,,,,,,,,,77.32,,,,,,77,,,EN,2023-07-10T00:00:00.000Z
WSH_WATER_SAFELY_MANAGED,Population using safely managed drinking-water services (%),text,EUR,Europe,Country,UZB,Uzbekistan,Year,2019,false,Residence Area Type,Total,RESIDENCEAREATYPE_TOTL,,,,,,,,,,76.77,,,,,,77,,,EN,2023-07-10T00:00:00.000Z
WSH_WATER_SAFELY_MANAGED,Population using safely managed drinking-water services (%),text,AMR,Americas,Country,HND,Honduras,Year,2019,false,Residence Area Type,Urban,RESIDENCEAREATYPE_URB,,,,,,,,,,78.08,,,,,,78,,,EN,2023-07-10T00:00:00.000Z
WSH_WATER_SAFELY_MANAGED,Population using safely managed drinking-water services (%),text,EMR,Eastern Mediterranean,Country,PSE,Occupied Palestinian territory,Year,2019,false,Residence Area Type,Total,RESIDENCEAREATYPE_TOTL,,,,,,,,,,79.37,,,,,,79,,,EN,2023-07-10T00:00:00.000Z
WSH_WATER_SAFELY_MANAGED,Population using safely managed drinking-water services (%),text,EMR,Eastern Mediterranean,Country,TUN,Tunisia,Year,2019,false,Residence Area Type,Urban,RESIDENCEAREATYPE_URB,,,,,,,,,,78.86,,,,,,79,,,EN,2023-07-10T00:00:00.000Z
WSH_WATER_SAFELY_MANAGED,Population using safely managed drinking-water services (%),text,AFR,Africa,Country,SLE,Sierra Leone,Year,2019,false,Residence Area Type,rural,RESIDENCEAREATYPE_RUR,,,,,,,,,,7.52,,,,,,8,,,EN,2023-07-10T00:00:00.000Z
WSH_WATER_SAFELY_MANAGED,Population using safely managed drinking-water services (%),text,AFR,Africa,Country,TGO,Togo,Year,2019,false,Residence Area Type,rural,RESIDENCEAREATYPE_RUR,,,,,,,,,,7.53,,,,,,8,,,EN,2023-07-10T00:00:00.000Z
WSH_WATER_SAFELY_MANAGED,Population using safely managed drinking-water services (%),text,AFR,Africa,Country,UGA,Uganda,Year,2019,false,Residence Area Type,rural,RESIDENCEAREATYPE_RUR,,,,,,,,,,7.7,,,,,,8,,,EN,2023-07-10T00:00:00.000Z
WSH_WATER_SAFELY_MANAGED,Population using safely managed drinking-water services (%),text,AMR,Americas,Country,CRI,Costa Rica,Year,2019,false,Residence Area Type,Urban,RESIDENCEAREATYPE_URB,,,,,,,,,,80.39,,,,,,80,,,EN,2023-07-10T00:00:00.000Z
WSH_WATER_SAFELY_MANAGED,Population using safely managed drinking-water services (%),text,AMR,Americas,Country,SLV,El Salvador,Year,2019,false,Residence Area Type,Urban,RESIDENCEAREATYPE_URB,,,,,,,,,,79.52,,,,,,80,,,EN,2023-07-10T00:00:00.000Z
WSH_WATER_SAFELY_MANAGED,Population using safely managed drinking-water services (%),text,EUR,Europe,Country,MKD,The former Yugoslav Republic of Macedonia,Year,2019,false,Residence Area Type,Total,RESIDENCEAREATYPE_TOTL,,,,,,,,,,80.35,,,,,,80,,,EN,2023-07-10T00:00:00.000Z
WSH_WATER_SAFELY_MANAGED,Population using safely managed drinking-water services (%),text,AMR,Americas,Country,COL,Colombia,Year,2019,false,Residence Area Type,Urban,RESIDENCEAREATYPE_URB,,,,,,,,,,81.17,,,,,,81,,,EN,2023-07-10T00:00:00.000Z
WSH_WATER_SAFELY_MANAGED,Population using safely managed drinking-water services (%),text,AMR,Americas,Country,CRI,Costa Rica,Year,2019,false,Residence Area Type,rural,RESIDENCEAREATYPE_RUR,,,,,,,,,,81.05,,,,,,81,,,EN,2023-07-10T00:00:00.000Z
WSH_WATER_SAFELY_MANAGED,Population using safely managed drinking-water services (%),text,AMR,Americas,Country,CRI,Costa Rica,Year,2019,false,Residence Area Type,Total,RESIDENCEAREATYPE_TOTL,,,,,,,,,,80.52,,,,,,81,,,EN,2023-07-10T00:00:00.000Z
WSH_WATER_SAFELY_MANAGED,Population using safely managed drinking-water services (%),text,EMR,Eastern Mediterranean,Country,PSE,Occupied Palestinian territory,Year,2019,false,Residence Area Type,Urban,RESIDENCEAREATYPE_URB,,,,,,,,,,80.65,,,,,,81,,,EN,2023-07-10T00:00:00.000Z
WSH_WATER_SAFELY_MANAGED,Population using safely managed drinking-water services (%),text,EUR,Europe,Country,ROU,Romania,Year,2019,false,Residence Area Type,Total,RESIDENCEAREATYPE_TOTL,,,,,,,,,,81.96,,,,,,82,,,EN,2023-07-10T00:00:00.000Z
WSH_WATER_SAFELY_MANAGED,Population using safely managed drinking-water services (%),text,EUR,Europe,Country,SRB,Serbia,Year,2019,false,Residence Area Type,Urban,RESIDENCEAREATYPE_URB,,,,,,,,,,81.51,,,,,,82,,,EN,2023-07-10T00:00:00.000Z
WSH_WATER_SAFELY_MANAGED,Population using safely managed drinking-water services (%),text,AFR,Africa,Country,ZAF,South Africa,Year,2019,false,Residence Area Type,Urban,RESIDENCEAREATYPE_URB,,,,,,,,,,82.12,,,,,,82,,,EN,2023-07-10T00:00:00.000Z
WSH_WATER_SAFELY_MANAGED,Population using safely managed drinking-water services (%),text,EUR,Europe,Country,ARM,Armenia,Year,2019,false,Residence Area Type,Total,RESIDENCEAREATYPE_TOTL,,,,,,,,,,82.82,,,,,,83,,,EN,2023-07-10T00:00:00.000Z
WSH_WATER_SAFELY_MANAGED,Population using safely managed drinking-water services (%),text,EMR,Eastern Mediterranean,Country,JOR,Jordan,Year,2019,false,Residence Area Type,Total,RESIDENCEAREATYPE_TOTL,,,,,,,,,,83.53,,,,,,84,,,EN,2023-07-10T00:00:00.000Z
WSH_WATER_SAFELY_MANAGED,Population using safely managed drinking-water services (%),text,AMR,Americas,Country,BRA,Brazil,Year,2019,false,Residence Area Type,Total,RESIDENCEAREATYPE_TOTL,,,,,,,,,,85.19,,,,,,85,,,EN,2023-07-10T00:00:00.000Z
WSH_WATER_SAFELY_MANAGED,Population using safely managed drinking-water services (%),text,EUR,Europe,Country,MNE,Montenegro,Year,2019,false,Residence Area Type,Total,RESIDENCEAREATYPE_TOTL,,,,,,,,,,85.01,,,,,,85,,,EN,2023-07-10T00:00:00.000Z
WSH_WATER_SAFELY_MANAGED,Population using safely managed drinking-water services (%),text,EUR,Europe,Country,MKD,The former Yugoslav Republic of Macedonia,Year,2019,false,Residence Area Type,Urban,RESIDENCEAREATYPE_URB,,,,,,,,,,84.63,,,,,,85,,,EN,2023-07-10T00:00:00.000Z
WSH_WATER_SAFELY_MANAGED,Population using safely managed drinking-water services (%),text,AMR,Americas,Country,BRA,Brazil,Year,2019,false,Residence Area Type,Urban,RESIDENCEAREATYPE_URB,,,,,,,,,,87.4,,,,,,87,,,EN,2023-07-10T00:00:00.000Z
WSH_WATER_SAFELY_MANAGED,Population using safely managed drinking-water services (%),text,EMR,Eastern Mediterranean,Country,IRN,Iran (Islamic Republic of),Year,2019,false,Residence Area Type,rural,RESIDENCEAREATYPE_RUR,,,,,,,,,,86.78,,,,,,87,,,EN,2023-07-10T00:00:00.000Z
WSH_WATER_SAFELY_MANAGED,Population using safely managed drinking-water services (%),text,EUR,Europe,Country,MNE,Montenegro,Year,2019,false,Residence Area Type,Urban,RESIDENCEAREATYPE_URB,,,,,,,,,,87.32,,,,,,87,,,EN,2023-07-10T00:00:00.000Z
WSH_WATER_SAFELY_MANAGED,Population using safely managed drinking-water services (%),text,WPR,Western Pacific,Country,PLW,Palau,Year,2019,false,Residence Area Type,Total,RESIDENCEAREATYPE_TOTL,,,,,,,,,,86.73,,,,,,87,,,EN,2023-07-10T00:00:00.000Z
WSH_WATER_SAFELY_MANAGED,Population using safely managed drinking-water services (%),text,EUR,Europe,Country,GEO,Georgia,Year,2019,false,Residence Area Type,Urban,RESIDENCEAREATYPE_URB,,,,,,,,,,87.88,,,,,,88,,,EN,2023-07-10T00:00:00.000Z
WSH_WATER_SAFELY_MANAGED,Population using safely managed drinking-water services (%),text,EUR,Europe,Country,UKR,Ukraine,Year,2019,false,Residence Area Type,rural,RESIDENCEAREATYPE_RUR,,,,,,,,,,87.67,,,,,,88,,,EN,2023-07-10T00:00:00.000Z
WSH_WATER_SAFELY_MANAGED,Population using safely managed drinking-water services (%),text,EUR,Europe,Country,UKR,Ukraine,Year,2019,false,Residence Area Type,Total,RESIDENCEAREATYPE_TOTL,,,,,,,,,,88.15,,,,,,88,,,EN,2023-07-10T00:00:00.000Z
WSH_WATER_SAFELY_MANAGED,Population using safely managed drinking-water services (%),text,EUR,Europe,Country,UKR,Ukraine,Year,2019,false,Residence Area Type,Urban,RESIDENCEAREATYPE_URB,,,,,,,,,,88.36,,,,,,88,,,EN,2023-07-10T00:00:00.000Z
WSH_WATER_SAFELY_MANAGED,Population using safely managed drinking-water services (%),text,EUR,Europe,Country,BIH,Bosnia and Herzegovina,Year,2019,false,Residence Area Type,Total,RESIDENCEAREATYPE_TOTL,,,,,,,,,,88.72,,,,,,89,,,EN,2023-07-10T00:00:00.000Z
WSH_WATER_SAFELY_MANAGED,Population using safely managed drinking-water services (%),text,EUR,Europe,Country,KAZ,Kazakhstan,Year,2019,false,Residence Area Type,Total,RESIDENCEAREATYPE_TOTL,,,,,,,,,,89.32,,,,,,89,,,EN,2023-07-10T00:00:00.000Z
WSH_WATER_SAFELY_MANAGED,Population using safely managed drinking-water services (%),text,EUR,Europe,Country,UZB,Uzbekistan,Year,2019,false,Residence Area Type,Urban,RESIDENCEAREATYPE_URB,,,,,,,,,,88.57,,,,,,89,,,EN,2023-07-10T00:00:00.000Z
WSH_WATER_SAFELY_MANAGED,Population using safely managed drinking-water services (%),text,AFR,Africa,Country,LSO,Lesotho,Year,2019,false,Residence Area Type,rural,RESIDENCEAREATYPE_RUR,,,,,,,,,,8.74,,,,,,9,,,EN,2023-07-10T00:00:00.000Z
WSH_WATER_SAFELY_MANAGED,Population using safely managed drinking-water services (%),text,AFR,Africa,Country,MDG,Madagascar,Year,2019,false,Residence Area Type,rural,RESIDENCEAREATYPE_RUR,,,,,,,,,,9.17,,,,,,9,,,EN,2023-07-10T00:00:00.000Z
WSH_WATER_SAFELY_MANAGED,Population using safely managed drinking-water services (%),text,AFR,Africa,Country,MWI,Malawi,Year,2019,false,Residence Area Type,rural,RESIDENCEAREATYPE_RUR,,,,,,,,,,8.76,,,,,,9,,,EN,2023-07-10T00:00:00.000Z
WSH_WATER_SAFELY_MANAGED,Population using safely managed drinking-water services (%),text,AFR,Africa,Country,SLE,Sierra Leone,Year,2019,false,Residence Area Type,Total,RESIDENCEAREATYPE_TOTL,,,,,,,,,,9.44,,,,,,9,,,EN,2023-07-10T00:00:00.000Z
WSH_WATER_SAFELY_MANAGED,Population using safely managed drinking-water services (%),text,WPR,Western Pacific,Country,TUV,Tuvalu,Year,2019,false,Residence Area Type,Total,RESIDENCEAREATYPE_TOTL,,,,,,,,,,8.58,,,,,,9,,,EN,2023-07-10T00:00:00.000Z
WSH_WATER_SAFELY_MANAGED,Population using safely managed drinking-water services (%),text,EMR,Eastern Mediterranean,Country,MAR,Morocco,Year,2019,false,Residence Area Type,Urban,RESIDENCEAREATYPE_URB,,,,,,,,,,89.95,,,,,,90,,,EN,2023-07-10T00:00:00.000Z
WSH_WATER_SAFELY_MANAGED,Population using safely managed drinking-water services (%),text,EMR,Eastern Mediterranean,Country,OMN,Oman,Year,2019,false,Residence Area Type,Total,RESIDENCEAREATYPE_TOTL,,,,,,,,,,90.27,,,,,,90,,,EN,2023-07-10T00:00:00.000Z
WSH_WATER_SAFELY_MANAGED,Population using safely managed drinking-water services (%),text,EUR,Europe,Country,POL,Poland,Year,2019,false,Residence Area Type,Total,RESIDENCEAREATYPE_TOTL,,,,,,,,,,90.34,,,,,,90,,,EN,2023-07-10T00:00:00.000Z
WSH_WATER_SAFELY_MANAGED,Population using safely managed drinking-water services (%),text,WPR,Western Pacific,Country,WSM,Samoa,Year,2019,false,Residence Area Type,Urban,RESIDENCEAREATYPE_URB,,,,,,,,,,90.19,,,,,,90,,,EN,2023-07-10T00:00:00.000Z
WSH_WATER_SAFELY_MANAGED,Population using safely managed drinking-water services (%),text,SEAR,South-East Asia,Country,LKA,Sri Lanka,Year,2019,false,Residence Area Type,Urban,RESIDENCEAREATYPE_URB,,,,,,,,,,89.7,,,,,,90,,,EN,2023-07-10T00:00:00.000Z
WSH_WATER_SAFELY_MANAGED,Population using safely managed drinking-water services (%),text,EUR,Europe,Country,AND,Andorra,Year,2019,false,Residence Area Type,Total,RESIDENCEAREATYPE_TOTL,,,,,,,,,,90.64,,,,,,91,,,EN,2023-07-10T00:00:00.000Z
WSH_WATER_SAFELY_MANAGED,Population using safely managed drinking-water services (%),text,EUR,Europe,Country,KGZ,Kyrgyzstan,Year,2019,false,Residence Area Type,Urban,RESIDENCEAREATYPE_URB,,,,,,,,,,90.8,,,,,,91,,,EN,2023-07-10T00:00:00.000Z
WSH_WATER_SAFELY_MANAGED,Population using safely managed drinking-water services (%),text,EUR,Europe,Country,PRT,Portugal,Year,2019,false,Residence Area Type,rural,RESIDENCEAREATYPE_RUR,,,,,,,,,,90.8,,,,,,91,,,EN,2023-07-10T00:00:00.000Z
WSH_WATER_SAFELY_MANAGED,Population using safely managed drinking-water services (%),text,EUR,Europe,Country,AZE,Azerbaijan,Year,2019,false,Residence Area Type,Urban,RESIDENCEAREATYPE_URB,,,,,,,,,,92.21,,,,,,92,,,EN,2023-07-10T00:00:00.000Z
WSH_WATER_SAFELY_MANAGED,Population using safely managed drinking-water services (%),text,EUR,Europe,Country,TKM,Turkmenistan,Year,2019,false,Residence Area Type,rural,RESIDENCEAREATYPE_RUR,,,,,,,,,,92.35,,,,,,92,,,EN,2023-07-10T00:00:00.000Z
WSH_WATER_SAFELY_MANAGED,Population using safely managed drinking-water services (%),text,EUR,Europe,Country,BLR,Belarus,Year,2019,false,Residence Area Type,Total,RESIDENCEAREATYPE_TOTL,,,,,,,,,,92.85,,,,,,93,,,EN,2023-07-10T00:00:00.000Z
WSH_WATER_SAFELY_MANAGED,Population using safely managed drinking-water services (%),text,EUR,Europe,Country,ITA,Italy,Year,2019,false,Residence Area Type,Total,RESIDENCEAREATYPE_TOTL,,,,,,,,,,93.22,,,,,,93,,,EN,2023-07-10T00:00:00.000Z
WSH_WATER_SAFELY_MANAGED,Population using safely managed drinking-water services (%),text,EMR,Eastern Mediterranean,Country,IRN,Iran (Islamic Republic of),Year,2019,false,Residence Area Type,Total,RESIDENCEAREATYPE_TOTL,,,,,,,,,,93.81,,,,,,94,,,EN,2023-07-10T00:00:00.000Z
WSH_WATER_SAFELY_MANAGED,Population using safely managed drinking-water services (%),text,WPR,Western Pacific,Country,MYS,Malaysia,Year,2019,false,Residence Area Type,Total,RESIDENCEAREATYPE_TOTL,,,,,,,,,,93.77,,,,,,94,,,EN,2023-07-10T00:00:00.000Z
WSH_WATER_SAFELY_MANAGED,Population using safely managed drinking-water services (%),text,WPR,Western Pacific,Country,NIU,Niue,Year,2019,false,Residence Area Type,Total,RESIDENCEAREATYPE_TOTL,,,,,,,,,,93.54,,,,,,94,,,EN,2023-07-10T00:00:00.000Z
WSH_WATER_SAFELY_MANAGED,Population using safely managed drinking-water services (%),text,WPR,Western Pacific,Country,PLW,Palau,Year,2019,false,Residence Area Type,Urban,RESIDENCEAREATYPE_URB,,,,,,,,,,93.93,,,,,,94,,,EN,2023-07-10T00:00:00.000Z
WSH_WATER_SAFELY_MANAGED,Population using safely managed drinking-water services (%),text,EUR,Europe,Country,LTU,Lithuania,Year,2019,false,Residence Area Type,Total,RESIDENCEAREATYPE_TOTL,,,,,,,,,,94.9,,,,,,95,,,EN,2023-07-10T00:00:00.000Z
WSH_WATER_SAFELY_MANAGED,Population using safely managed drinking-water services (%),text,EUR,Europe,Country,PRT,Portugal,Year,2019,false,Residence Area Type,Total,RESIDENCEAREATYPE_TOTL,,,,,,,,,,94.94,,,,,,95,,,EN,2023-07-10T00:00:00.000Z
WSH_WATER_SAFELY_MANAGED,Population using safely managed drinking-water services (%),text,EUR,Europe,Country,ROU,Romania,Year,2019,false,Residence Area Type,Urban,RESIDENCEAREATYPE_URB,,,,,,,,,,94.95,,,,,,95,,,EN,2023-07-10T00:00:00.000Z
WSH_WATER_SAFELY_MANAGED,Population using safely managed drinking-water services (%),text,EUR,Europe,Country,TKM,Turkmenistan,Year,2019,false,Residence Area Type,Total,RESIDENCEAREATYPE_TOTL,,,,,,,,,,94.81,,,,,,95,,,EN,2023-07-10T00:00:00.000Z
WSH_WATER_SAFELY_MANAGED,Population using safely managed drinking-water services (%),text,AMR,Americas,Country,URY,Uruguay,Year,2019,false,Residence Area Type,Urban,RESIDENCEAREATYPE_URB,,,,,,,,,,94.59,,,,,,95,,,EN,2023-07-10T00:00:00.000Z
WSH_WATER_SAFELY_MANAGED,Population using safely managed drinking-water services (%),text,EUR,Europe,Country,BGR,Bulgaria,Year,2019,false,Residence Area Type,Total,RESIDENCEAREATYPE_TOTL,,,,,,,,,,96.12,,,,,,96,,,EN,2023-07-10T00:00:00.000Z
WSH_WATER_SAFELY_MANAGED,Population using safely managed drinking-water services (%),text,EMR,Eastern Mediterranean,Country,IRN,Iran (Islamic Republic of),Year,2019,false,Residence Area Type,Urban,RESIDENCEAREATYPE_URB,,,,,,,,,,96.11,,,,,,96,,,EN,2023-07-10T00:00:00.000Z
WSH_WATER_SAFELY_MANAGED,Population using safely managed drinking-water services (%),text,EUR,Europe,Country,IRL,Ireland,Year,2019,false,Residence Area Type,Total,RESIDENCEAREATYPE_TOTL,,,,,,,,,,95.7,,,,,,96,,,EN,2023-07-10T00:00:00.000Z
WSH_WATER_SAFELY_MANAGED,Population using safely managed drinking-water services (%),text,EUR,Europe,Country,LVA,Latvia,Year,2019,false,Residence Area Type,Total,RESIDENCEAREATYPE_TOTL,,,,,,,,,,96.25,,,,,,96,,,EN,2023-07-10T00:00:00.000Z
WSH_WATER_SAFELY_MANAGED,Population using safely managed drinking-water services (%),text,WPR,Western Pacific,Country,CHN,China,Year,2019,false,Residence Area Type,Urban,RESIDENCEAREATYPE_URB,,,,,,,,,,97.09,,,,,,97,,,EN,2023-07-10T00:00:00.000Z
WSH_WATER_SAFELY_MANAGED,Population using safely managed drinking-water services (%),text,EUR,Europe,Country,HRV,Croatia,Year,2019,false,Residence Area Type,Urban,RESIDENCEAREATYPE_URB,,,,,,,,,,96.55,,,,,,97,,,EN,2023-07-10T00:00:00.000Z
WSH_WATER_SAFELY_MANAGED,Population using safely managed drinking-water services (%),text,EUR,Europe,Country,EST,Estonia,Year,2019,false,Residence Area Type,Total,RESIDENCEAREATYPE_TOTL,,,,,,,,,,96.98,,,,,,97,,,EN,2023-07-10T00:00:00.000Z
WSH_WATER_SAFELY_MANAGED,Population using safely managed drinking-water services (%),text,EUR,Europe,Country,HUN,Hungary,Year,2019,false,Residence Area Type,rural,RESIDENCEAREATYPE_RUR,,,,,,,,,,96.75,,,,,,97,,,EN,2023-07-10T00:00:00.000Z
WSH_WATER_SAFELY_MANAGED,Population using safely managed drinking-water services (%),text,EUR,Europe,Country,LUX,Luxembourg,Year,2019,false,Residence Area Type,rural,RESIDENCEAREATYPE_RUR,,,,,,,,,,96.52,,,,,,97,,,EN,2023-07-10T00:00:00.000Z
WSH_WATER_SAFELY_MANAGED,Population using safely managed drinking-water services (%),text,EUR,Europe,Country,PRT,Portugal,Year,2019,false,Residence Area Type,Urban,RESIDENCEAREATYPE_URB,,,,,,,,,,97.09,,,,,,97,,,EN,2023-07-10T00:00:00.000Z
WSH_WATER_SAFELY_MANAGED,Population using safely managed drinking-water services (%),text,EMR,Eastern Mediterranean,Country,QAT,Qatar,Year,2019,false,Residence Area Type,Total,RESIDENCEAREATYPE_TOTL,,,,,,,,,,96.64,,,,,,97,,,EN,2023-07-10T00:00:00.000Z
WSH_WATER_SAFELY_MANAGED,Population using safely managed drinking-water services (%),text,EUR,Europe,Country,CHE,Switzerland,Year,2019,false,Residence Area Type,Total,RESIDENCEAREATYPE_TOTL,,,,,,,,,,96.7,,,,,,97,,,EN,2023-07-10T00:00:00.000Z
WSH_WATER_SAFELY_MANAGED,Population using safely managed drinking-water services (%),text,EUR,Europe,Country,TKM,Turkmenistan,Year,2019,false,Residence Area Type,Urban,RESIDENCEAREATYPE_URB,,,,,,,,,,97.08,,,,,,97,,,EN,2023-07-10T00:00:00.000Z
WSH_WATER_SAFELY_MANAGED,Population using safely managed drinking-water services (%),text,AMR,Americas,Country,USA,United States of America,Year,2019,false,Residence Area Type,Total,RESIDENCEAREATYPE_TOTL,,,,,,,,,,97.01,,,,,,97,,,EN,2023-07-10T00:00:00.000Z
WSH_WATER_SAFELY_MANAGED,Population using safely managed drinking-water services (%),text,AMR,Americas,Country,USA,United States of America,Year,2019,false,Residence Area Type,Urban,RESIDENCEAREATYPE_URB,,,,,,,,,,97.33,,,,,,97,,,EN,2023-07-10T00:00:00.000Z
WSH_WATER_SAFELY_MANAGED,Population using safely managed drinking-water services (%),text,EUR,Europe,Country,CZE,Czechia,Year,2019,false,Residence Area Type,rural,RESIDENCEAREATYPE_RUR,,,,,,,,,,97.66,,,,,,98,,,EN,2023-07-10T00:00:00.000Z
WSH_WATER_SAFELY_MANAGED,Population using safely managed drinking-water services (%),text,EUR,Europe,Country,CZE,Czechia,Year,2019,false,Residence Area Type,Total,RESIDENCEAREATYPE_TOTL,,,,,,,,,,97.88,,,,,,98,,,EN,2023-07-10T00:00:00.000Z
WSH_WATER_SAFELY_MANAGED,Population using safely managed drinking-water services (%),text,EUR,Europe,Country,CZE,Czechia,Year,2019,false,Residence Area Type,Urban,RESIDENCEAREATYPE_URB,,,,,,,,,,97.96,,,,,,98,,,EN,2023-07-10T00:00:00.000Z
WSH_WATER_SAFELY_MANAGED,Population using safely managed drinking-water services (%),text,EUR,Europe,Country,FRA,France,Year,2019,false,Residence Area Type,rural,RESIDENCEAREATYPE_RUR,,,,,,,,,,98.4,,,,,,98,,,EN,2023-07-10T00:00:00.000Z
WSH_WATER_SAFELY_MANAGED,Population using safely managed drinking-water services (%),text,EUR,Europe,Country,HUN,Hungary,Year,2019,false,Residence Area Type,Total,RESIDENCEAREATYPE_TOTL,,,,,,,,,,97.63,,,,,,98,,,EN,2023-07-10T00:00:00.000Z
WSH_WATER_SAFELY_MANAGED,Population using safely managed drinking-water services (%),text,EUR,Europe,Country,HUN,Hungary,Year,2019,false,Residence Area Type,Urban,RESIDENCEAREATYPE_URB,,,,,,,,,,97.98,,,,,,98,,,EN,2023-07-10T00:00:00.000Z
WSH_WATER_SAFELY_MANAGED,Population using safely managed drinking-water services (%),text,WPR,Western Pacific,Country,NZL,New Zealand,Year,2019,false,Residence Area Type,Total,RESIDENCEAREATYPE_TOTL,,,,,,,,,,98.12,,,,,,98,,,EN,2023-07-10T00:00:00.000Z
